,idade_pessoa,salario_pessoa,situacao_propriedade_pessoa,tempo_trabalhado_pessoa,motivo_emprestimo,pontuacao_emprestimo,valor_emprestimo,taxa_juros_emprestimo,status_emprestimo,porcentagem_salario_emprestimo,foi_inadimplente_cb,tempo_primeira_solicitacao_credito_cb
24994,4,2,1,0.0,3,2,3,10.99,0.0,0.05,0,1.4
24995,1,2,3,6.0,2,1,5,6.17,0.0,0.08,0,0.2
24996,1,1,1,5.0,2,5,9,17.06,1.0,0.26,1,0.4
24997,3,2,2,2.0,1,3,14,13.98,0.0,0.29,0,1.3
24998,1,3,4,4.0,4,1,9,9.32,0.0,0.08,0,0.2
24999,3,2,3,0.0,2,2,6,11.86,0.0,0.1,0,0.7
25000,3,3,2,1.0,1,2,25,10.39,0.0,0.25,0,0.9
25001,2,3,2,0.0,5,2,6,11.46,0.0,0.06,0,0.3
25002,1,2,1,8.0,2,2,4,11.83,0.0,0.09,0,0.2
25003,2,3,2,10.0,4,1,15,7.14,0.0,0.13,0,0.2
25004,1,3,2,0.0,1,1,4,7.88,0.0,0.03,0,0.2
25005,2,2,2,12.0,3,1,15,8.94,0.0,0.21,0,0.9
25006,3,2,1,1.0,6,2,10,12.69,0.0,0.16,0,0.8
25007,1,2,1,1.0,3,1,4,8.49,0.0,0.06,0,0.4
25008,3,4,2,16.0,2,3,25,12.53,0.0,0.04,1,1.3
25009,2,2,2,10.0,6,1,4,7.68,0.0,0.06,0,0.4
25010,4,2,2,5.0,2,1,9,7.9,0.0,0.15,0,1.6
25011,1,3,2,0.0,1,2,12,11.48,0.0,0.06,0,0.3
25012,3,3,2,4.0,6,2,6,11.49,0.0,0.04,0,1.6
25013,1,2,2,3.0,5,1,2,7.9,0.0,0.05,0,0.2
25014,3,2,1,1.0,3,2,3,11.58,0.0,0.06,0,1.4
25015,1,2,2,8.0,2,1,5,5.79,0.0,0.11,0,0.3
25016,1,2,2,3.0,3,2,10,9.88,0.0,0.19,0,0.2
25017,4,2,1,3.0,2,1,5,7.29,0.0,0.12,0,1.6
25018,2,2,2,10.0,6,5,15,16.0,0.0,0.3,0,0.3
25019,1,2,1,1.0,2,3,5,13.99,1.0,0.11,1,0.2
25020,1,2,2,2.0,6,5,20,17.04,1.0,0.32,0,0.3
25021,1,2,1,3.0,1,2,22,11.36,1.0,0.31,0,0.4
25022,6,3,2,0.0,4,2,20,11.11,0.0,0.17,0,2.5
25023,1,2,1,8.0,3,3,5,13.06,0.0,0.06,0,0.2
25024,1,2,1,9.0,5,2,10,10.38,0.0,0.26,0,0.3
25025,3,2,1,1.0,6,2,10,10.71,1.0,0.23,0,0.9
25026,1,2,1,7.0,2,4,6,14.09,1.0,0.15,1,0.3
25027,3,2,2,5.0,6,1,5,7.74,0.0,0.1,0,1.0
25028,2,4,3,14.0,6,2,35,10.59,0.0,0.12,0,1.0
25029,2,1,1,2.0,2,2,8,10.59,1.0,0.37,0,0.5
25030,1,2,1,6.0,3,5,10,14.93,0.0,0.18,1,0.3
25031,1,2,1,4.0,3,5,15,16.95,0.0,0.23,0,0.3
25032,1,2,1,3.0,3,2,6,11.99,0.0,0.1,0,0.2
25033,2,2,1,4.0,1,1,9,6.99,0.0,0.13,0,0.5
25034,1,2,1,7.0,1,2,3,9.99,0.0,0.05,0,0.2
25035,2,1,1,11.0,6,2,3,10.65,1.0,0.18,0,0.5
25036,1,2,2,2.0,6,2,20,11.83,0.0,0.28,0,0.2
25037,2,2,2,8.0,1,1,8,8.59,0.0,0.2,0,1.0
25038,3,3,2,19.0,3,3,5,13.61,0.0,0.06,1,0.8
25039,1,1,1,3.0,2,1,6,7.14,1.0,0.31,0,0.3
25040,1,1,1,1.0,5,1,2,8.94,0.0,0.05,0,0.3
25041,2,2,1,3.0,3,1,9,7.51,0.0,0.13,0,0.3
25042,3,3,2,7.0,1,3,15,13.47,0.0,0.11,1,0.7
25043,2,3,1,14.0,4,3,9,10.78,1.0,0.09,0,0.9
25044,1,2,1,1.0,4,1,3,8.0,0.0,0.07,0,0.2
25045,2,2,1,9.0,1,1,12,7.66,0.0,0.27,0,0.3
25046,1,2,2,7.0,4,1,2,5.42,0.0,0.04,0,0.2
25047,1,2,3,0.0,1,3,5,14.65,0.0,0.07,0,0.4
25048,1,1,1,5.0,4,3,12,12.84,1.0,0.41,1,0.4
25049,1,1,1,0.0,6,1,5,7.88,1.0,0.47,0,0.3
25050,2,1,1,0.0,2,3,3,12.23,0.0,0.15,0,0.3
25051,1,2,1,3.0,2,2,20,12.42,1.0,0.32,0,0.3
25052,1,2,1,7.0,4,4,14,16.0,1.0,0.33,1,0.4
25053,3,2,1,5.0,5,2,20,11.11,1.0,0.31,0,1.3
25054,1,2,1,6.0,5,4,13,6.0,1.0,0.17,0,0.2
25055,2,1,3,4.0,1,1,5,7.9,1.0,0.28,0,0.9
25056,2,1,1,4.0,3,2,7,12.18,0.0,0.23,0,0.9
25057,2,2,2,11.0,2,1,4,5.42,1.0,0.06,0,0.6
25058,1,2,2,0.0,5,1,3,7.05,0.0,0.06,0,0.2
25059,1,1,2,5.0,5,1,11,7.51,0.0,0.46,0,0.4
25060,3,2,1,9.0,4,2,3,10.99,0.0,0.03,0,1.3
25061,1,2,2,6.0,5,1,6,7.51,0.0,0.15,0,0.2
25062,2,2,1,0.0,4,1,19,6.54,0.0,0.27,0,0.9
25063,2,3,1,0.0,4,1,14,7.14,0.0,0.14,0,0.3
25064,2,3,3,3.0,2,4,15,15.65,0.0,0.15,0,0.9
25065,1,1,1,4.0,4,1,11,6.03,1.0,0.33,0,0.3
25066,1,1,3,5.0,1,2,7,11.86,0.0,0.29,0,0.4
25067,1,2,1,2.0,4,2,6,9.99,0.0,0.16,0,0.3
25068,1,1,1,0.0,1,4,4,14.83,1.0,0.14,0,0.4
25069,3,2,3,10.0,2,2,14,9.91,0.0,0.19,0,0.5
25070,1,2,2,8.0,1,1,4,8.94,0.0,0.06,0,0.3
25071,1,1,1,6.0,3,1,4,6.39,0.0,0.14,0,0.3
25072,1,2,2,9.0,5,4,7,12.92,1.0,0.09,0,0.3
25073,2,3,2,7.0,5,1,8,8.32,0.0,0.07,0,0.3
25074,1,2,3,8.0,6,3,7,13.22,0.0,0.1,0,0.3
25075,2,2,1,1.0,2,1,15,6.03,1.0,0.4,0,1.0
25076,3,3,1,9.0,5,2,8,11.58,0.0,0.08,0,0.8
25077,3,2,2,12.0,6,2,12,10.65,0.0,0.16,0,0.5
25078,3,2,2,3.0,4,1,6,7.14,0.0,0.12,0,0.6
25079,1,3,3,8.0,6,1,12,6.03,0.0,0.12,0,0.3
25080,1,2,2,3.0,2,2,6,10.99,1.0,0.09,0,0.3
25081,1,3,2,4.0,5,1,12,7.66,0.0,0.11,0,0.4
25082,3,3,2,2.0,2,2,15,10.99,0.0,0.07,0,1.0
25083,1,2,2,5.0,1,1,3,6.92,0.0,0.06,0,0.3
25084,1,1,1,5.0,4,1,2,6.62,0.0,0.1,0,0.3
25085,1,2,2,3.0,1,3,6,12.73,0.0,0.13,0,0.3
25086,1,1,1,2.0,5,1,2,6.99,0.0,0.14,0,0.3
25087,2,1,3,14.0,4,1,5,7.14,0.0,0.17,0,0.7
25088,4,3,2,7.0,1,3,5,14.26,0.0,0.05,0,1.2
25089,1,2,2,10.0,2,4,6,14.74,1.0,0.07,1,0.4
25090,3,3,1,2.0,2,1,5,8.49,0.0,0.06,0,1.5
25091,2,3,1,11.0,1,5,35,18.64,1.0,0.14,1,0.7
25092,3,2,1,4.0,3,1,12,6.62,0.0,0.19,0,1.0
25093,1,2,1,0.0,3,3,10,14.17,0.0,0.17,0,0.3
25094,2,3,1,1.0,4,1,11,8.9,0.0,0.11,0,0.8
25095,3,1,1,14.0,2,2,9,11.58,0.0,0.3,0,0.8
25096,1,2,2,2.0,4,2,5,10.99,0.0,0.11,0,0.3
25097,3,2,1,5.0,3,3,2,13.92,0.0,0.03,0,0.5
25098,1,2,1,0.0,4,3,9,14.35,0.0,0.18,1,0.4
25099,2,2,1,2.0,4,3,5,11.91,0.0,0.14,1,0.6
25100,2,2,1,3.0,6,3,5,12.61,1.0,0.09,0,0.6
25101,2,2,1,2.0,2,2,20,10.99,1.0,0.37,0,0.8
25102,1,2,1,5.0,5,1,10,7.14,0.0,0.17,0,0.2
25103,2,2,2,10.0,5,1,9,8.94,0.0,0.17,0,0.4
25104,1,2,1,6.0,3,2,12,12.18,0.0,0.17,0,0.3
25105,1,3,2,5.0,3,1,20,6.91,0.0,0.23,0,0.2
25106,1,2,2,5.0,4,1,14,6.62,0.0,0.19,0,0.2
25107,1,2,2,4.0,2,2,12,11.71,0.0,0.33,0,0.2
25108,1,1,1,6.0,5,2,5,12.69,1.0,0.17,0,0.4
25109,1,2,2,6.0,5,2,10,11.49,0.0,0.15,0,0.3
25110,4,1,1,24.0,4,1,2,7.75,1.0,0.08,0,1.7
25111,1,3,2,6.0,1,2,5,11.11,0.0,0.06,0,0.4
25112,2,3,2,14.0,3,1,6,5.42,0.0,0.06,0,0.7
25113,1,3,3,8.0,6,1,10,7.51,0.0,0.09,0,0.3
25114,2,1,3,4.0,2,3,12,12.73,0.0,0.39,1,0.6
25115,1,2,2,0.0,5,1,4,7.49,0.0,0.04,0,0.4
25116,2,2,2,3.0,6,2,3,10.65,0.0,0.07,0,1.0
25117,1,2,2,4.0,5,1,6,6.76,0.0,0.12,0,0.2
25118,3,3,2,16.0,6,2,25,10.99,0.0,0.19,0,0.7
25119,2,3,2,7.0,3,4,7,15.99,0.0,0.05,1,0.3
25120,2,3,2,3.0,6,4,18,12.17,0.0,0.16,0,1.0
25121,2,2,2,8.0,2,1,5,5.99,0.0,0.07,0,0.5
25122,1,1,1,8.0,1,2,7,9.63,0.0,0.24,0,0.3
25123,1,2,2,7.0,1,1,6,7.88,0.0,0.08,0,0.2
25124,1,2,1,0.0,5,5,4,19.29,1.0,0.09,1,0.3
25125,1,2,1,2.0,3,2,4,11.99,0.0,0.09,0,0.4
25126,3,2,3,16.0,2,1,8,7.49,0.0,0.16,0,1.0
25127,1,2,1,7.0,2,2,4,10.59,0.0,0.06,0,0.3
25128,2,2,1,1.0,2,1,14,7.88,1.0,0.32,0,0.6
25129,2,1,1,0.0,4,2,9,10.59,1.0,0.42,0,0.2
25130,1,2,2,6.0,1,2,17,11.99,0.0,0.28,0,0.3
25131,2,3,2,1.0,3,3,22,13.16,0.0,0.12,1,0.5
25132,1,2,1,8.0,5,1,16,8.9,1.0,0.37,0,0.3
25133,1,1,1,5.0,2,3,6,15.27,0.0,0.21,0,0.2
25134,1,2,1,7.0,4,3,2,13.99,0.0,0.03,0,0.3
25135,1,2,1,1.0,5,2,15,12.53,0.0,0.25,0,0.2
25136,1,2,1,4.0,3,3,11,13.22,0.0,0.22,0,0.2
25137,3,2,2,6.0,5,1,17,6.62,0.0,0.22,0,0.9
25138,1,2,1,2.0,3,3,4,14.35,0.0,0.06,0,0.2
25139,1,2,1,4.0,4,1,2,7.66,0.0,0.03,0,0.2
25140,2,3,1,11.0,5,1,9,6.91,0.0,0.1,0,1.0
25141,2,2,1,2.0,6,2,9,11.36,0.0,0.15,0,1.0
25142,1,2,1,1.0,3,4,15,15.58,1.0,0.25,0,0.2
25143,1,2,1,2.0,5,3,8,14.72,0.0,0.12,1,0.2
25144,1,1,1,7.0,3,1,6,7.51,0.0,0.24,0,0.2
25145,1,2,2,6.0,1,1,8,7.88,0.0,0.1,0,0.4
25146,1,1,2,8.0,1,2,5,10.99,0.0,0.14,0,0.4
25147,3,3,2,3.0,1,2,18,10.39,0.0,0.09,0,1.4
25148,1,3,2,1.0,3,2,5,10.38,0.0,0.05,0,0.4
25149,1,2,2,6.0,3,1,13,7.88,0.0,0.19,0,0.4
25150,4,4,2,5.0,3,3,25,12.61,0.0,0.05,1,1.4
25151,2,2,1,1.0,4,1,7,7.29,0.0,0.1,0,0.5
25152,1,1,1,1.0,2,1,10,6.54,1.0,0.36,0,0.3
25153,3,2,2,3.0,2,3,6,13.23,0.0,0.12,0,0.6
25154,2,2,1,9.0,3,1,10,7.9,0.0,0.15,0,0.9
25155,1,2,2,6.0,3,3,11,14.26,0.0,0.21,1,0.2
25156,2,3,1,11.0,4,1,15,8.94,0.0,0.14,0,0.3
25157,1,3,1,9.0,6,2,20,10.99,0.0,0.15,0,0.3
25158,1,3,2,8.0,3,1,10,7.66,0.0,0.1,0,0.2
25159,2,3,2,1.0,1,2,5,12.69,0.0,0.05,0,0.3
25160,1,2,1,5.0,3,2,10,11.14,0.0,0.13,0,0.4
25161,4,1,2,7.0,1,1,8,7.74,0.0,0.27,0,1.7
25162,1,1,1,4.0,1,1,5,6.92,1.0,0.17,0,0.3
25163,3,2,1,8.0,3,2,7,9.91,0.0,0.19,0,0.8
25164,3,1,1,1.0,3,2,8,11.12,1.0,0.33,0,0.9
25165,2,2,2,10.0,3,3,9,14.79,1.0,0.16,0,0.3
25166,1,3,1,3.0,3,2,16,11.99,0.0,0.14,0,0.2
25167,1,3,2,1.0,1,3,3,13.22,0.0,0.03,0,0.2
25168,2,2,1,1.0,5,2,18,11.99,1.0,0.39,0,0.8
25169,3,2,1,4.0,2,2,10,11.99,0.0,0.15,0,0.9
25170,2,1,1,5.0,6,3,8,14.27,1.0,0.26,1,0.3
25171,2,2,1,0.0,1,2,3,12.42,0.0,0.07,0,1.0
25172,1,2,1,6.0,3,2,35,10.37,1.0,0.41,0,0.4
25173,1,1,1,5.0,4,3,5,13.06,1.0,0.23,1,0.4
25174,2,1,1,0.0,4,4,3,12.49,1.0,0.17,1,0.7
25175,1,2,3,8.0,1,2,4,10.62,0.0,0.08,0,0.4
25176,1,2,1,6.0,5,2,16,10.59,1.0,0.36,0,0.4
25177,2,2,2,7.0,6,1,18,9.38,1.0,0.23,0,0.6
25178,1,2,1,0.0,1,2,2,11.63,0.0,0.03,0,0.2
25179,4,2,1,11.0,5,1,11,8.07,0.0,0.18,0,1.6
25180,1,2,1,2.0,1,2,13,10.74,0.0,0.22,0,0.4
25181,1,3,1,7.0,3,2,20,11.11,0.0,0.16,0,0.4
25182,3,3,2,0.0,4,5,24,17.04,0.0,0.16,1,0.9
25183,3,2,1,0.0,2,3,25,13.11,1.0,0.27,0,1.6
25184,1,2,1,3.0,2,2,6,9.99,0.0,0.08,0,0.4
25185,1,2,1,1.0,3,1,12,6.54,1.0,0.34,0,0.2
25186,2,2,2,4.0,4,2,21,11.36,0.0,0.27,0,0.6
25187,1,3,2,6.0,4,1,12,8.49,0.0,0.13,0,0.4
25188,1,2,1,3.0,2,2,10,11.99,1.0,0.26,0,0.2
25189,3,2,2,19.0,1,4,12,13.3,0.0,0.24,1,1.1
25190,1,2,1,6.0,3,2,12,11.49,1.0,0.33,0,0.2
25191,1,2,1,0.0,2,3,20,11.66,1.0,0.41,0,0.4
25192,2,2,2,0.0,5,2,18,8.88,0.0,0.31,0,1.0
25193,2,3,3,0.0,3,4,25,16.32,0.0,0.23,1,0.7
25194,3,2,2,2.0,5,1,7,5.79,0.0,0.13,0,1.0
25195,1,3,1,3.0,5,2,12,11.99,0.0,0.13,0,0.3
25196,2,2,2,3.0,4,1,8,7.88,0.0,0.12,0,0.7
25197,1,3,1,9.0,6,4,13,15.7,0.0,0.12,1,0.4
25198,2,2,2,3.0,2,2,14,10.65,0.0,0.19,0,0.7
25199,2,2,3,8.0,6,1,11,6.62,0.0,0.24,0,0.2
25200,2,2,2,4.0,2,4,12,15.95,1.0,0.18,0,1.0
25201,1,2,2,7.0,3,1,12,5.99,0.0,0.14,0,0.2
25202,2,2,3,12.0,3,3,15,15.96,0.0,0.25,1,0.9
25203,2,1,3,0.0,2,2,3,11.83,0.0,0.1,0,0.4
25204,1,3,1,1.0,3,2,5,10.99,0.0,0.06,0,0.4
25205,4,2,1,10.0,2,3,15,13.49,0.0,0.25,0,1.7
25206,1,2,1,5.0,2,2,6,12.42,0.0,0.14,0,0.2
25207,3,3,3,0.0,2,1,10,8.59,0.0,0.11,0,0.8
25208,2,2,1,3.0,4,4,25,14.83,1.0,0.36,0,0.6
25209,1,3,2,2.0,1,1,5,5.42,0.0,0.06,0,0.4
25210,3,2,1,2.0,1,4,15,15.95,1.0,0.21,0,0.9
25211,2,2,1,4.0,2,3,13,13.23,1.0,0.35,0,0.7
25212,1,3,2,1.0,3,4,13,15.99,0.0,0.09,0,0.2
25213,1,2,1,0.0,5,3,15,11.34,0.0,0.18,1,0.4
25214,2,2,2,13.0,2,2,15,10.62,0.0,0.22,0,0.6
25215,3,2,3,0.0,4,1,5,6.92,0.0,0.13,0,0.5
25216,1,2,1,5.0,5,1,9,6.17,0.0,0.16,0,0.2
25217,1,2,1,5.0,3,1,10,6.62,0.0,0.22,0,0.4
25218,3,2,3,0.0,6,2,10,10.99,0.0,0.14,0,0.9
25219,3,2,1,20.0,3,3,13,14.27,1.0,0.34,0,1.6
25220,1,2,2,7.0,5,3,6,14.79,0.0,0.15,1,0.3
25221,1,3,1,1.0,1,3,8,12.53,0.0,0.08,1,0.4
25222,1,2,1,3.0,4,1,4,5.99,0.0,0.1,0,0.2
25223,1,2,3,1.0,3,3,12,12.61,0.0,0.18,1,0.4
25224,1,2,1,5.0,4,5,5,16.35,0.0,0.06,1,0.3
25225,1,2,3,7.0,4,1,6,5.42,0.0,0.12,0,0.4
25226,1,2,3,6.0,1,1,4,6.76,0.0,0.05,0,0.4
25227,1,1,1,7.0,1,3,14,12.23,1.0,0.44,0,0.3
25228,3,2,1,5.0,6,3,5,13.57,0.0,0.07,0,0.7
25229,3,2,1,0.0,2,1,8,7.66,0.0,0.18,0,0.5
25230,2,3,2,11.0,6,1,5,8.9,1.0,0.06,0,0.9
25231,1,2,2,6.0,6,2,10,10.74,0.0,0.16,0,0.2
25232,1,2,2,8.0,4,1,15,5.42,1.0,0.23,0,0.2
25233,1,3,1,5.0,1,2,10,10.2,0.0,0.11,0,0.2
25234,1,3,2,0.0,2,6,15,19.13,1.0,0.13,0,0.2
25235,1,2,2,6.0,4,2,4,10.37,0.0,0.09,0,0.2
25236,1,2,1,0.0,4,3,6,13.23,0.0,0.13,0,0.4
25237,2,1,3,1.0,6,3,8,12.98,0.0,0.25,0,0.8
25238,3,2,2,3.0,1,2,15,11.71,0.0,0.22,0,0.5
25239,2,2,2,3.0,5,2,3,11.11,0.0,0.04,0,0.7
25240,3,2,2,17.0,6,2,8,11.99,0.0,0.09,0,1.7
25241,1,2,1,0.0,3,1,6,8.32,0.0,0.15,0,0.3
25242,1,3,2,4.0,1,1,7,7.14,0.0,0.07,0,0.3
25243,1,1,1,4.0,6,3,10,12.53,1.0,0.29,0,0.2
25244,1,3,1,2.0,5,1,5,8.94,0.0,0.05,0,0.2
25245,1,1,1,3.0,5,2,10,10.38,1.0,0.42,0,0.4
25246,1,2,2,3.0,1,1,3,7.51,0.0,0.05,0,0.4
25247,1,1,4,5.0,1,3,4,12.84,1.0,0.35,1,0.2
25248,1,3,1,1.0,6,2,12,10.65,0.0,0.14,0,0.3
25249,2,1,1,2.0,5,2,6,11.49,1.0,0.2,0,0.9
25250,3,4,1,14.0,2,4,12,15.33,1.0,0.01,1,0.9
25251,1,2,2,0.0,4,1,6,8.59,0.0,0.07,0,0.2
25252,1,2,1,7.0,2,3,10,14.65,0.0,0.18,0,0.2
25253,1,2,1,1.0,6,1,12,7.51,0.0,0.24,0,0.4
25254,1,2,1,7.0,6,4,16,14.96,0.0,0.26,0,0.4
25255,3,3,1,1.0,6,3,8,11.28,0.0,0.05,0,0.7
25256,3,2,1,1.0,6,2,5,9.63,0.0,0.08,0,1.7
25257,1,2,1,2.0,4,1,6,6.92,0.0,0.1,0,0.4
25258,1,2,1,8.0,1,2,4,9.99,0.0,0.06,0,0.2
25259,3,3,2,0.0,2,2,18,10.99,0.0,0.2,0,1.1
25260,1,1,1,8.0,5,4,14,16.0,1.0,0.41,1,0.3
25261,2,2,2,7.0,4,1,12,6.91,0.0,0.27,0,0.8
25262,2,2,1,3.0,2,2,3,10.99,0.0,0.04,0,0.3
25263,3,3,2,2.0,2,1,12,7.51,0.0,0.07,0,1.1
25264,3,2,2,1.0,2,2,2,10.0,1.0,0.04,0,1.3
25265,2,1,1,9.0,5,1,11,8.9,1.0,0.41,0,0.3
25266,3,2,2,2.0,1,1,6,7.51,0.0,0.07,0,1.0
25267,2,3,2,0.0,3,2,20,10.37,0.0,0.12,0,0.4
25268,1,1,2,6.0,5,1,7,8.49,0.0,0.21,0,0.2
25269,1,2,1,3.0,2,4,15,14.61,1.0,0.31,0,0.3
25270,3,2,1,0.0,1,3,13,12.87,0.0,0.17,1,1.0
25271,3,1,1,6.0,1,4,8,12.36,1.0,0.42,0,0.5
25272,2,2,1,2.0,3,5,5,15.13,1.0,0.09,0,0.9
25273,1,2,1,5.0,6,3,20,13.48,0.0,0.3,1,0.2
25274,1,1,1,0.0,4,2,10,9.64,1.0,0.4,0,0.4
25275,4,3,2,2.0,1,1,8,6.62,0.0,0.06,0,1.5
25276,3,2,2,3.0,4,1,19,7.51,0.0,0.23,0,1.0
25277,1,3,2,3.0,4,4,5,14.54,0.0,0.04,0,0.4
25278,1,2,1,1.0,2,3,2,13.99,0.0,0.03,1,0.4
25279,2,3,2,5.0,6,5,16,16.35,0.0,0.08,0,0.8
25280,1,2,1,4.0,3,1,10,6.62,0.0,0.13,0,0.2
25281,1,3,2,0.0,6,1,1,7.68,0.0,0.01,0,0.3
25282,1,2,1,2.0,5,3,3,11.03,0.0,0.07,1,0.4
25283,2,3,1,10.0,6,4,15,14.96,0.0,0.17,0,0.6
25284,4,2,1,5.0,3,4,3,15.05,0.0,0.03,0,1.1
25285,2,1,1,4.0,3,4,9,14.61,1.0,0.31,0,1.0
25286,4,2,2,6.0,4,1,7,7.66,0.0,0.08,0,1.3
25287,2,3,2,6.0,4,1,4,5.99,0.0,0.04,0,0.9
25288,2,2,2,11.0,2,2,7,11.26,0.0,0.12,0,0.5
25289,3,3,2,0.0,5,2,13,10.38,0.0,0.1,0,0.8
25290,3,2,1,0.0,4,2,10,12.42,0.0,0.17,0,0.9
25291,1,1,1,3.0,1,2,10,10.25,0.0,0.3,0,0.3
25292,1,2,1,5.0,1,3,8,13.49,1.0,0.18,1,0.2
25293,2,3,2,10.0,5,2,10,9.99,0.0,0.11,0,0.3
25294,1,2,2,1.0,2,1,9,7.88,0.0,0.12,0,0.2
25295,2,3,1,0.0,6,1,14,6.03,0.0,0.16,0,0.2
25296,1,2,2,1.0,4,1,6,7.66,0.0,0.09,0,0.2
25297,1,2,2,8.0,4,3,12,13.79,0.0,0.18,0,0.4
25298,1,2,1,0.0,2,1,5,6.76,0.0,0.1,0,0.2
25299,1,2,3,8.0,4,1,4,7.68,0.0,0.05,0,0.4
25300,1,2,1,5.0,4,3,1,14.22,0.0,0.03,1,0.3
25301,3,1,1,1.0,2,2,6,12.69,0.0,0.28,0,0.9
25302,2,1,1,6.0,1,2,5,12.69,0.0,0.15,0,0.4
25303,3,3,2,2.0,5,1,20,7.88,0.0,0.16,0,0.7
25304,1,2,1,0.0,5,3,7,13.61,0.0,0.13,0,0.4
25305,3,2,1,4.0,2,1,9,7.51,0.0,0.2,0,0.9
25306,1,2,2,8.0,4,2,10,10.65,0.0,0.21,0,0.3
25307,3,3,2,17.0,2,2,9,10.59,0.0,0.07,0,0.7
25308,1,2,1,4.0,3,3,6,13.49,0.0,0.12,0,0.3
25309,1,2,1,3.0,3,1,17,5.99,0.0,0.27,0,0.3
25310,2,3,2,14.0,5,2,25,10.36,0.0,0.23,0,0.8
25311,1,2,1,6.0,5,1,6,7.9,0.0,0.12,0,0.3
25312,3,1,2,2.0,1,2,7,11.11,0.0,0.24,0,0.7
25313,2,2,1,5.0,1,4,12,14.84,0.0,0.26,0,0.3
25314,1,2,1,0.0,2,2,20,10.65,1.0,0.31,0,0.3
25315,2,2,1,13.0,2,2,5,11.11,0.0,0.07,0,1.0
25316,3,2,1,2.0,6,4,21,16.29,1.0,0.37,1,0.5
25317,1,2,2,7.0,5,2,10,12.69,0.0,0.22,0,0.2
25318,3,3,2,3.0,4,1,5,7.49,0.0,0.02,0,1.3
25319,2,1,1,4.0,5,3,3,13.11,1.0,0.11,1,0.8
25320,2,2,1,2.0,4,1,5,5.42,0.0,0.06,0,0.9
25321,2,1,1,11.0,6,4,2,16.89,1.0,0.05,1,0.5
25322,1,2,2,9.0,5,2,12,11.36,0.0,0.17,0,0.4
25323,1,2,2,1.0,4,2,15,11.12,0.0,0.23,0,0.4
25324,3,2,1,0.0,1,3,7,11.03,0.0,0.12,1,1.2
25325,1,2,2,2.0,5,4,15,17.27,1.0,0.39,0,0.3
25326,1,2,1,3.0,1,4,10,16.29,0.0,0.12,0,0.4
25327,1,2,2,0.0,2,1,10,5.79,0.0,0.2,0,0.3
25328,2,1,1,0.0,5,4,3,15.99,1.0,0.08,1,0.9
25329,1,2,1,4.0,3,1,16,6.03,0.0,0.19,0,0.3
25330,2,2,2,7.0,1,1,3,5.42,0.0,0.04,0,1.0
25331,1,2,1,2.0,1,2,18,9.91,1.0,0.44,0,0.2
25332,1,2,1,4.0,4,1,7,5.99,0.0,0.09,0,0.2
25333,1,2,1,2.0,1,5,13,16.32,1.0,0.34,0,0.2
25334,2,2,2,6.0,6,3,15,12.23,0.0,0.22,1,0.9
25335,3,3,1,3.0,6,1,11,7.51,0.0,0.08,0,1.3
25336,3,3,1,11.0,2,2,25,11.36,0.0,0.27,0,0.5
25337,2,1,2,5.0,4,1,9,7.51,0.0,0.27,0,0.6
25338,1,1,1,3.0,4,2,4,11.49,0.0,0.13,0,0.3
25339,1,3,2,7.0,4,4,35,16.77,0.0,0.35,0,0.3
25340,2,2,2,4.0,4,2,2,10.36,0.0,0.02,0,0.2
25341,3,2,2,2.0,2,2,14,10.65,0.0,0.16,0,0.5
25342,1,1,1,0.0,1,1,5,6.92,0.0,0.14,0,0.4
25343,1,3,2,4.0,5,2,10,10.74,0.0,0.08,0,0.3
25344,1,3,2,5.0,1,3,16,14.65,0.0,0.08,0,0.2
25345,1,1,1,1.0,6,2,5,10.99,1.0,0.14,0,0.2
25346,1,2,1,1.0,2,2,9,10.83,0.0,0.23,0,0.2
25347,1,1,1,1.0,3,3,2,13.99,0.0,0.09,0,0.2
25348,1,1,1,6.0,2,2,6,10.65,0.0,0.25,0,0.4
25349,1,1,2,7.0,6,4,4,17.27,1.0,0.16,1,0.3
25350,1,1,1,2.0,2,2,7,9.76,0.0,0.25,0,0.4
25351,1,2,1,5.0,2,2,12,10.62,0.0,0.22,0,0.2
25352,2,2,2,9.0,4,1,9,7.88,0.0,0.15,0,0.7
25353,1,3,2,7.0,1,3,9,12.72,0.0,0.1,1,0.2
25354,2,1,1,3.0,4,1,5,6.99,0.0,0.24,0,0.3
25355,2,2,1,1.0,5,1,7,8.0,0.0,0.16,0,0.2
25356,1,2,1,8.0,4,2,12,10.36,0.0,0.16,0,0.2
25357,1,2,1,3.0,5,2,4,10.37,0.0,0.08,0,0.3
25358,2,2,2,5.0,3,2,16,10.95,0.0,0.39,0,0.3
25359,3,2,2,5.0,5,1,20,6.54,0.0,0.29,0,0.6
25360,2,3,1,6.0,1,1,10,7.74,0.0,0.08,0,0.5
25361,1,2,1,4.0,3,4,4,14.09,0.0,0.1,0,0.4
25362,1,1,1,5.0,1,2,8,10.99,1.0,0.4,0,0.4
25363,3,2,2,3.0,1,1,3,6.92,0.0,0.08,0,0.5
25364,3,3,2,6.0,3,2,15,11.83,0.0,0.06,0,1.2
25365,2,3,1,2.0,4,3,12,14.72,0.0,0.09,1,0.2
25366,1,3,1,7.0,2,3,25,12.73,0.0,0.22,1,0.4
25367,1,2,2,5.0,6,2,7,9.63,0.0,0.16,0,0.4
